Resultado das Analogias
A          | B          | C          | D                | Acurácia da Analogias | Palavras Preditas                       
--------------------------------------------------------------------------------------------------------------
rei        | rainha     | homem      | mulher          | 1.0000 | mulher, fantasia, musica, garotas, montanha, flores, toa, paraglider, cerveja, praias 
pai        | mãe        | homem      | mulher          | 1.0000 | empolgante, tirar, mulher, deixa, olho, rosto, perto, unravel, passando, tocar 
gato       | felino     | cachorro   | cão             | 0.0000 | pecador, arca, hefesto, bicos, revolution, tyr, molar, kiss, alhabaite, papagaio 
escola     | professor  | aluno      | estudante       | 0.0000 | encontrámos, siape, viewpoint, propósito, dê, voto, bookmark, introduza, tetraplégico, equivocado 
médico     | paciente   | enfermeira | profissional    | 0.0000 | churrasco, hangleton, executam, colombiana, acyr, correspondendo, quartos, viúvas, cromados, mimas 
amigo      | amiga      | homem      | mulher          | 0.0000 | céu, empolgante, roço, olho, relaxar, vive, imaginaria, matei, afrouxar, fria 
lago       | mar        | rio        | correnteza      | 0.0000 | honestino, cssp, trilho, paraque, margens, rene, shivalinga, kundalini, comprem, madeirarte 
vermelho   | azul       | rosa       | verde           | 0.0000 | naranja, brava, apostolado, vilarejos, barrento, drums, anchieta, capela, saxofone, andebol 
luz        | noite      | sol        | dia             | 0.0000 | acordei, hj, sexta, quinta, amanhã, descobri, manhã, acontecera, furia, apareceu 
rei        | rainha     | homem      | mulher          | 1.0000 | mulher, fantasia, musica, garotas, montanha, flores, toa, paraglider, cerveja, praias 
pai        | mãe        | homem      | mulher          | 1.0000 | empolgante, tirar, mulher, deixa, olho, rosto, perto, unravel, passando, tocar 
gato       | felino     | cachorro   | cão             | 0.0000 | pecador, arca, hefesto, bicos, revolution, tyr, molar, kiss, alhabaite, papagaio 
escola     | professor  | aluno      | estudante       | 0.0000 | encontrámos, siape, viewpoint, propósito, dê, voto, bookmark, introduza, tetraplégico, equivocado 
médico     | paciente   | enfermeira | profissional    | 0.0000 | churrasco, hangleton, executam, colombiana, acyr, correspondendo, quartos, viúvas, cromados, mimas 
amigo      | amiga      | homem      | mulher          | 0.0000 | céu, empolgante, roço, olho, relaxar, vive, imaginaria, matei, afrouxar, fria 
lago       | mar        | rio        | correnteza      | 0.0000 | honestino, cssp, trilho, paraque, margens, rene, shivalinga, kundalini, comprem, madeirarte 
vermelho   | azul       | rosa       | verde           | 0.0000 | naranja, brava, apostolado, vilarejos, barrento, drums, anchieta, capela, saxofone, andebol 
