Resultado das Analogias
A          | B          | C          | D                | Acurácia da Analogias | Palavras Preditas                       
--------------------------------------------------------------------------------------------------------------
rei        | rainha     | homem      | mulher          | 1.0000 | garota, namorada, amiga, adolescente, menina, segredo, viver, mulher, crianca, descobre 
escola     | professor  | aluno      | estudante       | 0.0000 | doutorado, empregador, jacqueslouis, hermann, materialismo, scd, universitario, mathgenealogyid, tolstoi, tese 
amigo      | amiga      | homem      | mulher          | 0.0000 | garota, acorda, percebe, descobre, fada, saem, amigas, tenta, segredo, garoto 
lago       | mar        | rio        | correnteza      | 0.0000 | httpwwwipatrimonioorgcearamirimcasagrandedoengenhoguapore, weburlhttpcbfssynapsisbrasilnetbrportalligaginasiophpidequipetituloginasio, arquivourlhttpswebarchiveorgwebhttpcbfssynapsisbrasilnetbrportalligaginasiophpidequipearquivodataurlmortayesltrefgt, hemeroteca, httpwwwipatrimonioorgcaraubascasagrandedafazendasabemuito, atlanticocer, ccr, httpwwwipatrimonioorgcearamirimcasagrandedoengenhoverdenasce, cer, paraiba 
vermelho   | azul       | rosa       | verde           | 0.0000 | barro, rosas, freire, delgada, faia, delgadasao, pradier, roseira, rocha, aroeira 
luz        | noite      | sol        | dia             | 0.0000 | popstar, hana, dqleito, voltaram, cantam, jornada, tenores, pecados, bate, weathers 
sol        | lua        | estrela    | planeta         | 1.0000 | balao, takeru, animado, socialite, planeta, brinquedo, bolso, krabs, ciborgue, galaxia 
cachorro   | gato       | felino     | animal          | 0.0000 | assos, pepa, cornales, asterideas, andrewsi, vitis, usernamehealthknightusername, cronos, amnh, maiusculo 
escola     | professor  | estudante  | aluno           | 0.0000 | doutorado, promotor, medico, bacharel, cientista, trabalha, advogado, extraveicular, trabalhou, professora 
quente     | frio       | calor      | gelo            | 0.0000 | amaralina, laminacao, gama, titlepredefinicaotopicos, ponta, verduras, itaigara, banhada, moksha, cubatao 
mar        | oceano     | rio        | lago            | 0.0000 | quotrio, poranonorio, estadorio, challengerltref, dqroger, nazwy, publishergaon, rogger, titlelockheed, redondario 
escritor   | livro      | autor      | manuscrito      | 0.0000 | hipatese, autoreslidman, ethical, coautor, matton, isbn, dent, junioratlas, capitulo, primeiroo 
telefone   | celular    | computador | tablet          | 0.0000 | endotelial, aplicacoes, bvitamina, farmaco, angiogenese, penicilina, microprocessadores, bltsubgtltsubgt, metabolismo, manganes 
cineasta   | filme      | ator       | atriz           | 0.0000 | cinema, longametragem, cine, hollywood, aronofsky, centerquotgtnowrap, godzilla, indicacao, pettyfer, documentario 
pintor     | quadro     | artista    | escultura       | 0.0000 | interminaveis, microsd, arroba, desempenho, gtclaudio, midp, formatos, dizlhe, fonografico, respectivos 
jogo       | jogador    | esporte    | time            | 0.0000 | treinador, treinadores, bellinzonabellinzona, atacante, volei, gtpallavolo, esportivo, banespa, totti, clubeparana 
